user_id,book_id,rating
25615,802,4
35201,8368,2
18811,547,4
13353,28,3
8021,1465,4
41408,685,5
47984,9187,4
52626,1390,4
26256,9663,4
48412,212,5
6596,1226,5
35993,2476,4
44302,463,3
11785,189,4
32498,84,5
39195,7645,5
41845,3511,4
26376,119,4
30519,54,4
48497,59,3
9840,157,5
8760,681,5
12081,2790,3
1370,3657,4
11072,1634,5
15562,2598,4
20212,233,3
41415,11,5
45630,567,4
42316,2252,4
52330,1230,5
8916,8410,3
16608,9164,4
14820,1339,3
48902,1821,4
19004,2594,3
40306,10,5
49346,68,4
49198,2086,5
47468,314,5
45380,28,4
40297,3259,4
917,1310,4
2795,6875,5
6670,67,4
10708,444,5
36125,983,4
41652,1008,4
28891,62,5
50374,1997,3
708,479,2
24987,6858,4
33974,349,4
1752,659,4
9367,52,3
53341,2442,4
7330,4957,4
10156,20,4
37912,1086,4
49729,7719,4
3099,1860,4
449,1025,4
15113,577,5
26716,321,1
34706,328,5
13494,630,4
47983,78,4
17087,3671,5
16843,824,3
17752,784,4
24875,3179,5
27490,1739,5
39765,2115,4
13225,1650,4
29141,29,5
38953,557,3
38348,3468,4
14053,3195,5
52175,262,4
52148,4634,5
9128,714,5
36097,4695,2
47039,5432,1
21538,120,5
42420,318,5
27472,778,5
23980,2953,2
20517,1180,5
44919,1480,5
27995,2184,5
18355,5766,3
7948,293,2
31277,62,2
45057,30,5
31035,459,4
30783,1468,5
30697,2218,3
36677,1665,5
16008,133,4
29198,1206,5
47447,82,4
8338,91,4
51063,138,3
45424,1294,5
6423,7796,4
21432,7946,5
4880,1339,3
24687,46,2
12174,25,5
24818,101,1
27425,1732,5
47238,491,3
15330,1807,2
19267,669,3
13776,148,4
32719,417,3
34789,2294,4
12803,395,4
7557,4423,4
33038,471,3
47876,1583,4
21572,6443,4
27324,262,5
1243,2950,5
17818,44,2
35958,1455,2
40491,1322,5
11972,4549,2
53047,522,1
18976,988,3
29130,604,5
39691,3521,4
24330,7327,4
13723,4331,3
6176,1307,4
8927,349,3
22583,8793,4
38600,134,4
42473,3875,4
20933,1690,5
43285,1631,4
36919,2996,5
38803,1358,4
20730,2786,1
5370,329,4
44807,6796,4
50369,16,3
30209,48,4
17506,4976,5
41716,560,5
13406,2213,5
21535,701,5
14087,44,2
10730,5257,2
36924,551,4
44016,4958,5
646,305,4
35172,4652,5
6661,1537,3
2486,972,3
7731,17,4
18585,1481,4
49608,2178,5
27190,147,4
7498,46,3
22176,1078,4
19320,2079,4
18470,8811,2
47946,391,5
16289,108,4
18538,8172,4
15018,6683,2
48376,6887,5
27245,3074,5
4835,37,5
45441,183,5
12464,705,4
21428,414,3
10918,933,5
12377,28,5
35144,169,5
38540,849,3
12704,303,5
28541,34,1
40445,8294,5
41577,594,2
29013,50,5
37973,1012,2
24132,217,4
8139,387,2
47176,9076,5
45449,806,3
3699,4,5
51675,911,4
26035,3503,4
17078,296,4
39674,35,3
33244,133,3
50813,61,3
12591,752,4
9048,121,5
24241,1492,5
40064,332,2
43239,5651,5
48566,2161,4
42030,122,3
49432,8258,5
30897,617,3
19308,119,4
1616,276,4
46900,1452,4
17903,679,5
1063,236,4
2585,1707,4
26232,195,3
38408,1261,5
51334,7400,2
34704,2926,4
24008,24,5
14754,142,5
52236,3,2
35524,1984,5
40642,8171,3
31451,1296,2
24018,1052,5
19665,566,3
9871,2237,4
31195,3121,5
1138,5849,5
51475,24,5
44179,964,1
2420,9477,5
44287,84,5
3444,2079,5
16370,188,3
40020,2326,4
35634,116,3
51305,6140,4
20846,1212,5
6290,414,4
3995,8662,4
27445,4052,3
29963,8055,5
49763,20,5
29582,5297,4
12365,2864,2
10388,641,5
44319,2501,3
19423,1966,4
15059,208,3
3352,16,5
11777,2,3
44809,585,3
51443,1544,3
11889,381,5
925,125,4
49388,616,5
44389,206,4
1132,305,2
31340,7502,4
36402,5213,3
51536,1080,4
6197,1094,4
4676,4085,3
31041,8611,5
11154,941,4
29395,2437,5
29361,2361,3
17948,17,5
9600,2458,4
28539,7718,5
1975,4140,4
43085,7569,4
6714,597,5
51949,1178,4
2728,321,5
45490,483,4
32178,61,4
42671,181,5
40385,57,5
32644,138,5
33591,2493,5
18221,1105,5
24319,9313,4
29377,151,3
31659,434,3
28886,4928,4
4136,1716,3
3141,5801,3
36239,8186,5
14059,397,5
7844,113,3
10203,629,3
7004,1649,5
43410,160,5
5491,8735,3
36116,887,5
24104,3344,4
41513,555,5
20388,9230,5
1041,377,4
34026,3357,5
48146,1827,2
42311,351,3
49572,425,3
39593,324,4
47076,1849,2
8002,74,4
51604,880,2
39347,441,5
35839,6174,4
7408,7611,1
16194,83,5
51242,2122,3
25709,714,3
6118,819,5
40507,8236,5
30296,2946,4
19460,23,3
30503,445,4
3197,1021,4
5949,16,3
22525,397,5
17818,1266,4
23603,882,4
8984,1152,1
18931,2087,5
34599,93,4
51663,9284,4
884,428,3
13188,733,3
7976,121,3
38647,1332,5
13314,6831,5
28492,184,4
48388,57,4
28627,2737,4
47109,2835,5
32796,5262,3
47150,410,3
18504,1301,4
1898,9538,4
30649,595,5
43945,2015,5
6522,3726,3
38930,45,5
51375,557,4
9702,111,3
37928,110,4
39148,674,4
10822,1400,3
17195,5102,4
31701,2778,3
38657,426,3
4420,8049,5
40045,959,3
32990,1373,5
33952,498,3
28397,790,3
49203,5652,4
602,7378,4
25608,2028,4
53040,26,4
51842,3609,4
49485,751,3
25663,751,4
5857,1261,4
25413,1955,4
26950,861,4
47895,2827,5
23703,92,5
42039,245,3
17216,6688,3
49259,5276,5
5118,7311,4
11947,25,4
30356,670,5
46031,4195,4
7264,110,5
52005,61,3
6890,219,4
1357,5630,3
13273,2016,3
34245,140,3
29664,851,3
1894,38,2
33508,1260,5
23664,41,4
24026,198,2
22581,3309,3
36491,2024,3
41156,24,5
20774,2605,3
49627,53,4
15022,6788,4
32004,1212,3
50252,87,5
41434,4105,5
7244,1509,4
40195,75,3
45820,7167,5
27997,865,4
39120,7188,4
31638,112,5
30421,2216,3
42733,847,4
27235,1088,3
38858,1132,4
19737,50,5
7485,4865,3
7198,76,4
48857,1914,5
15864,82,3
16609,2751,4
429,16,2
21706,503,3
40737,1836,5
22552,5667,3
40102,31,4
3985,6141,5
827,461,5
16618,5168,3
49712,94,5
48588,1757,5
15490,145,3
32369,354,3
2065,1123,5
16818,5017,5
10787,5198,4
48357,3366,5
25534,59,2
22554,8612,3
42185,5863,2
6799,826,4
3214,2077,3
42797,31,5
14138,8570,5
28883,63,4
46551,4659,4
2626,3613,4
39902,2409,5
11384,740,4
1558,63,3
31103,187,3
44603,159,5
11351,509,5
27492,30,3
34395,131,3
8966,563,4
32572,309,4
16724,158,4
2766,3133,3
17952,1294,3
29699,9057,3
12995,441,4
11385,2467,5
25778,50,4
488,138,3
33555,104,4
20069,410,1
16379,380,5
131,6772,5
16316,7291,5
23816,2380,4
47692,161,5
337,5446,4
37237,757,4
18148,5158,5
25222,966,4
36711,42,5
44741,11,2
51448,6,3
30827,41,3
31418,9058,5
23354,836,3
43512,536,3
4561,6816,3
41357,709,4
14507,5092,4
19288,222,4
43691,659,4
5212,877,4
18550,1144,4
46575,1789,5
10427,648,4
3841,2302,1
40200,1032,4
20632,9,3
46570,632,5
8819,2874,4
3410,181,5
30584,21,4
16123,20,4
36521,457,3
7208,1031,4
7933,28,2
29456,263,5
7364,1571,3
2543,2,4
22860,563,5
11073,1946,4
4699,318,3
7776,8838,4
6569,595,4
14295,2986,2
27788,2713,3
1184,867,3
40651,2879,5
37485,8773,3
25644,1493,2
1157,184,4
45398,9029,5
48608,26,4
51718,47,4
37459,4817,4
4572,3497,3
21759,3088,3
24010,21,5
27780,45,5
40158,1436,4
43788,414,3
35890,4525,3
7139,5807,2
28460,15,1
37565,3673,3
22312,1322,4
40526,1002,5
34636,2986,3
13608,1730,4
12531,335,5
20743,570,4
14121,10,5
51741,9735,4
31833,2246,4
29833,227,3
52154,9027,4
20051,315,1
23190,118,4
22197,5026,3
53328,299,4
50773,1654,4
36157,58,3
21814,4168,4
13386,842,4
34807,499,5
29658,3301,5
20124,254,5
30169,125,4
44798,1577,5
44965,8480,4
38720,249,4
8770,7943,4
41934,100,3
19518,303,4
46340,967,3
13109,4188,3
8235,22,4
38859,1223,5
9907,23,4
9349,6096,5
45928,9324,3
49486,91,2
48562,1337,5
36300,2160,4
46029,195,4
1024,416,3
31699,2783,5
12853,442,1
10947,920,5
3064,17,3
17449,345,5
7584,935,3
9685,225,5
17877,935,3
1810,13,4
44976,564,4
27688,302,4
2371,125,4
49875,1808,5
13980,1526,4
33230,3055,5
17832,342,3
28609,1211,3
17914,37,4
32641,1892,3
17037,20,3
41421,3970,5
43874,205,4
23925,527,4
46789,402,5
25641,229,5
4261,66,4
31011,4378,2
30748,395,5
6478,377,4
5508,1436,3
22927,640,4
19089,2657,4
13822,6561,4
2381,3625,4
51662,1,5
2160,4164,3
45563,1743,3
10855,686,3
17123,49,4
43408,427,5
49820,312,4
38724,4224,5
26992,235,2
50284,23,4
37055,8426,5
43397,83,5
36875,42,5
9786,8644,3
27338,468,2
44407,17,4
8755,256,3
11516,4891,5
20754,333,5
10216,722,4
9110,674,4
4901,61,4
44944,4757,5
45319,77,5
44779,678,5
44969,309,4
8023,6307,2
37624,135,4
14203,606,4
43911,3188,4
23863,1782,4
38440,79,5
17997,1175,5
47935,5134,5
11159,5088,4
4703,422,5
20973,6712,4
16780,489,4
49696,958,5
3777,140,5
25140,5,4
53005,68,4
50639,224,4
31479,5876,4
46383,1004,4
6247,151,4
18775,272,4
8089,1243,4
27418,8049,3
1455,726,4
16851,2090,5
15869,8370,4
51629,989,5
15204,529,3
11772,6083,4
15090,7265,3
18316,163,5
8088,30,4
39574,3476,3
17773,768,1
862,35,3
17515,4540,4
6427,782,3
35724,2223,4
42858,6441,5
53153,521,5
40613,4504,4
24238,3989,5
52154,8918,2
8078,55,4
5829,618,5
17081,416,5
39880,4873,4
23567,333,4
591,325,3
22537,2915,5
20582,40,4
22154,1539,4
48451,176,3
17262,1729,5
24251,810,4
8545,98,4
45438,468,3
20907,4180,5
29306,2190,4
46894,8711,5
20547,618,5
30237,351,5
18732,5558,3
38634,373,5
34867,73,5
42616,327,5
30975,163,3
32951,450,3
16104,768,5
30560,1633,2
41917,497,1
7043,4,5
32329,5409,3
5510,618,4
9187,758,5
42143,735,5
49516,527,3
39540,98,5
35670,658,3
45673,1272,4
30486,2159,5
35005,866,4
28904,523,3
4371,767,5
19799,1705,5
45483,291,5
439,296,4
34460,41,3
21651,8782,4
39395,2,5
38229,9498,4
9861,1094,3
3650,82,3
22714,581,3
13992,281,2
18976,73,2
2560,874,4
24216,145,2
2751,2718,5
30461,148,2
49034,90,2
12862,2836,4
31341,916,3
355,125,4
15837,3795,3
26949,7943,3
38273,3,3
20524,59,3
33650,43,5
11863,997,3
34359,167,3
51785,2127,3
52362,386,3
4452,2282,3
14983,6,5
27137,2526,3
29783,2529,2
40195,4168,5
5765,3641,3
11325,526,3
29258,2757,3
11382,109,4
30981,704,5
30079,1585,3
32322,1849,5
3555,3703,3
33743,2032,2
12577,3336,5
4301,513,5
50100,35,3
16953,1361,4
14293,1229,4
12076,1847,4
11942,527,3
32322,9527,4
16049,27,5
17147,833,1
10798,144,5
29668,935,3
50567,2104,5
34158,26,3
19910,7961,4
9138,850,3
1169,943,4
7297,1704,5
7790,9103,5
36981,11,5
35315,5,3
51474,4408,2
31730,247,4
14103,62,4
43692,260,5
12318,209,1
7964,2470,5
37379,322,4
25752,160,5
9699,2150,3
19702,1378,3
1888,1187,4
35326,1429,3
6290,4033,3
45163,22,3
41907,5492,4
4079,4199,5
12038,1810,3
41556,519,4
24174,19,3
1574,943,4
22039,359,4
21733,13,5
12538,1704,5
6634,129,3
20979,5232,5
48200,611,3
26908,740,5
44531,199,5
6785,1631,3
46419,2419,4
26647,1185,5
28220,2834,5
35775,1081,5
29027,4709,5
23892,6139,4
5608,2704,4
12909,5583,5
51663,4281,3
426,2939,4
46733,1964,4
43318,9985,4
29715,5002,3
39352,251,5
53350,695,5
26425,8150,3
28324,8,3
23425,806,5
40522,8731,4
53033,41,4
4174,17,3
49363,3061,5
20072,3290,4
23266,3325,5
30383,2358,4
42266,8869,5
51704,302,5
29285,4597,5
23523,4872,4
28672,6405,4
43390,2504,3
11545,1851,4
40675,139,3
16111,936,4
13595,119,4
6577,2049,4
8546,1077,5
49631,418,5
29864,6001,4
7948,1400,4
49328,2094,5
11625,8277,2
4021,63,4
6086,3751,3
18237,1574,4
27663,89,5
40999,1179,4
41510,22,3
3236,839,4
17046,5210,5
52079,6458,3
30740,4557,3
53036,676,5
27699,3437,5
14824,9915,4
13629,2315,2
24321,208,4
8019,3498,4
11159,551,4
6290,61,3
16787,6,5
11650,4500,4
11386,1521,4
38567,381,1
49960,604,5
23876,140,4
8722,596,4
10651,4695,4
37492,1068,4
10728,131,3
30609,119,5
40689,28,2
22379,3,2
3789,610,5
9735,9982,5
45006,2709,5
26384,316,4
41098,401,4
16150,4031,3
32514,1864,4
42451,1128,4
1732,179,4
5433,36,5
53071,6415,4
44997,830,4
33339,2775,2
38637,5127,4
17511,1313,5
45848,4546,4
34478,511,3
37723,3603,4
24500,1005,3
18580,25,5
33667,2541,5
40090,7,4
42472,1118,3
41943,161,5
22958,374,3
48875,2993,4
26987,247,5
46105,163,2
27021,2385,4
35607,279,4
14782,1385,3
9767,22,1
9268,31,4
46644,1838,3
1273,6917,2
41617,2313,3
12749,41,5
49702,17,4
32681,1683,4
5606,24,5
31064,38,5
16909,254,4
47841,150,4
38751,283,5
39596,8791,4
51247,3639,3
50428,1632,3
16519,5556,5
15181,3747,5
23228,2558,4
28760,40,5
360,49,3
2344,301,2
47405,1693,4
21198,2339,3
18734,1133,4
28807,1274,4
17741,2286,5
39707,2996,5
2174,490,5
33908,3706,4
22482,1687,5
20705,3170,3
47291,3173,4
325,108,1
33088,6738,4
23076,4526,5
37083,4523,3
12786,175,4
3535,6588,2
14186,624,3
20485,129,2
46890,2521,4
17371,3799,5
10654,182,5
1079,2860,4
43633,16,5
29581,104,4
47448,1970,3
11969,1826,4
23585,94,3
43757,1538,5
18600,150,4
16436,7262,4
35765,1176,4
36289,514,5
26004,568,3
19049,9733,5
40108,256,2
49842,6,5
26180,10,5
45133,308,4
25005,257,5
36547,8991,1
3150,6708,4
45743,183,5
46330,83,4
24504,24,4
41056,1100,4
34541,2624,5
10029,36,3
49127,2065,4
40108,8,3
31450,7050,4
23422,426,4
16543,1853,4
27642,2708,4
1261,8940,4
33178,427,5
9847,82,3
6458,287,4
7930,56,4
13747,391,4
17476,1783,4
11676,3,3
37869,204,5
35247,349,3
18056,6778,5
6757,14,4
8336,173,1
33594,1585,2
27295,9725,4
50477,4515,3
19005,134,3
10187,3849,5
5565,1412,5
37597,825,4
50465,767,4
35644,828,5
8887,2920,5
6329,49,3
51071,7239,5
39008,695,3
17201,395,4
4971,45,5
36315,1411,3
25294,5865,2
42036,1068,5
33194,6163,5
53255,64,5
14278,678,4
10449,97,5
19719,1261,4
6466,1489,3
39572,289,5
29249,63,4
51210,4116,3
46004,326,3
40411,307,3
14334,1929,3
14400,18,3
196,231,5
41259,7337,4
5813,1271,5
25939,737,5
24807,1102,5
9171,458,5
16105,47,5
16426,4157,5
45306,3033,5
16504,6577,4
15691,2,5
33159,477,4
39050,7005,5
25592,7296,4
13023,2510,1
44122,643,3
14873,4614,2
46819,937,4
37896,1000,3
28676,55,4
21821,1083,4
48513,5932,3
22794,17,4
34893,148,4
30092,725,4
5311,4948,4
25914,194,5
13225,70,5
13137,587,4
41101,71,5
15071,168,5
12699,1009,3
9014,9964,3
19983,315,3
7205,271,5
2788,5413,4
14331,1361,3
37158,1938,3
6999,4124,5
13600,56,5
1525,5899,4
2153,700,4
7288,3845,3
14898,142,4
6044,1353,4
32951,2802,4
8012,4400,4
11468,9,3
46857,1270,4
313,79,4
28988,161,5
36659,1156,3
48400,7842,3
7150,1576,5
13555,3063,4
18794,1667,2
32979,8311,4
375,3997,3
15781,198,4
30405,1818,5
46979,1702,5
22929,5400,5
20624,3078,5
13927,56,4
27232,5629,3
39367,5429,4
9140,1819,3
46373,1728,3
25233,2631,5
14648,1802,3
46449,436,4
27337,716,3
3996,499,3
47998,193,5
17310,321,4
21803,4523,5
13107,11,4
37486,6301,5
25448,961,5
21450,848,4
2055,977,3
27859,126,4
26063,205,5
41205,381,5
19237,5897,1
34631,30,5
20732,279,4
5043,112,3
47746,4214,5
37445,7307,2
18208,1068,4
53418,4063,3
32988,145,3
1788,201,3
30187,292,4
22934,165,3
21982,77,4
22498,3209,3
27780,281,5
35605,2507,5
11714,9999,5
19935,129,4
42914,5250,5
38151,3234,3
2709,2475,5
41851,1569,5
52062,125,4
16972,1,4
8289,1102,5
50604,6148,4
15307,4114,4
52897,8456,5
8528,1937,3
20587,1069,3
34430,420,5
27431,395,1
5,5766,4
2015,152,4
45308,393,5
47363,429,3
10664,7611,5
49955,8422,4
18758,1591,4
52622,1523,4
11836,212,5
36811,469,3
5423,5173,4
52392,4853,3
44359,3971,4
42902,8783,4
12368,3372,5
44963,666,3
31320,148,5
53287,149,5
22326,9,4
19555,4568,4
41109,3564,4
17654,590,5
25439,9678,4
25835,7591,4
50209,3907,5
40631,90,3
28562,548,4
8340,87,4
19750,182,4
46026,426,2
11424,10,5
4160,2718,3
21823,142,5
4596,937,2
43127,746,5
50477,1056,3
32667,1966,4
40111,3277,5
19296,669,4
30591,3999,5
3068,231,4
29732,2822,5
24279,1,4
12739,3035,4
12500,28,1
53389,1298,5
15914,3614,2
8938,6045,5
8202,301,5
1405,691,5
27644,67,5
2713,1206,2
22909,468,2
2896,1740,4
35264,3147,5
45862,1118,3
43579,1045,5
2878,895,3
32563,41,4
6783,4635,3
41765,2333,4
315,402,4
34154,942,4
10772,5295,5
24469,5035,4
16285,414,2
4899,352,3
13860,515,4
21085,6208,4
25114,3628,4
34822,204,3
24029,194,1
16191,93,3
26501,9328,2
33777,4510,5
48701,78,3
2511,5406,3
22767,4161,3
4220,1012,3
28380,678,4
32528,6492,4
3909,16,3
14385,1465,4
36619,4792,4
39159,60,3
25796,108,3
11718,1071,4
50562,575,3
52152,469,4
43959,1146,5
11683,3412,5
27934,3255,3
41003,2904,3
24131,703,3
29682,6555,4
7291,3485,4
39953,392,5
1910,309,3
50480,132,1
36751,4510,4
41267,255,1
16429,3165,2
21189,100,5
5157,6707,3
31184,1056,2
30031,1393,3
11650,1542,3
49368,93,3
5357,311,4
29653,420,4
40184,9,5
53202,423,3
48968,114,4
29512,3066,5
11157,55,4
6749,116,4
2115,154,4
19845,400,4
45059,72,3
27994,26,3
50178,9463,3
2931,23,5
26053,653,3
38516,148,3
35317,439,3
51205,1924,5
50664,2910,4
18222,44,4
30080,117,5
48269,111,4
39012,69,5
7322,478,3
1058,26,1
6125,508,5
17812,4134,4
2456,8367,4
51948,90,3
3281,978,3
49968,48,2
2042,119,5
1743,15,3
27680,357,2
8891,55,4
1074,215,3
2001,727,4
31745,168,5
11519,155,5
23542,1775,4
22223,23,4
24062,5290,4
733,8,4
50211,265,5
10177,57,5
32825,80,5
30326,3,4
41936,331,3
44286,1975,5
15527,283,3
30138,5093,4
9491,1351,5
44291,76,5
19232,454,5
32783,897,4
22927,778,5
41819,1075,4
35574,2478,4
42209,70,5
34781,535,3
7906,1912,4
22308,13,4
38071,3890,4
44828,976,5
12726,54,3
13328,44,4
10929,1580,3
47435,1734,5
19093,117,4
3891,49,5
24342,411,4
32566,456,5
50945,1720,1
27457,170,2
4881,519,4
30505,358,5
6179,742,5
51503,1068,4
30687,3715,3
6873,265,3
12733,3211,4
8152,1839,5
30452,5410,5
10410,167,3
5048,1467,2
53156,309,5
742,461,4
15143,1410,3
49357,409,3
1955,8578,4
43940,15,3
9315,165,4
52158,214,5
3601,352,4
1138,383,4
13149,665,4
21186,360,5
20789,1984,5
33936,90,2
24871,20,4
3823,2003,3
9888,8787,3
6697,595,5
50360,3150,4
19088,127,4
1334,281,4
2966,66,5
18268,92,5
50430,1764,4
25915,3950,4
20539,2864,5
38035,4600,4
26156,578,3
22658,8031,3
39981,2094,4
33716,421,3
25360,603,5
50763,4963,3
47513,8539,4
20084,8614,5
12136,5092,4
28018,1963,5
878,44,4
5504,14,5
20975,618,5
46430,2781,4
15188,18,1
27717,2169,5
16530,1447,3
37889,600,4
14543,863,5
15728,529,4
13430,10,5
11529,17,3
26347,2418,3
29521,2756,4
11712,8493,5
20849,3772,2
49784,373,5
22258,11,5
35697,2243,2
35660,3017,5
31614,1636,5
3105,287,4
8223,1651,5
29227,1418,5
37019,3974,5
48432,948,5
14844,205,3
14196,175,5
48866,2153,3
47182,340,3
35161,675,3
38489,5909,3
40707,618,3
25663,268,5
23202,3989,5
50500,8678,2
45198,160,4
22236,330,4
488,173,4
52910,1022,3
40149,3463,4
14889,1,2
47159,1095,5
36103,843,4
15059,1345,2
3830,467,3
17705,122,3
25730,6362,3
52089,681,4
21079,63,5
39341,39,5
5047,3102,2
5313,9259,4
32597,1706,3
4428,5927,4
48225,71,4
2804,4,5
32204,1995,3
34756,67,5
20080,963,4
22635,399,4
23546,3096,4
22170,93,5
2000,745,4
2729,5576,4
49194,1169,3
9258,2371,4
32796,5308,3
37666,313,3
18759,16,3
10883,3738,4
49040,3446,5
23517,537,5
46360,474,4
39461,824,3
7674,40,3
37929,3323,5
50136,3113,5
38266,222,5
5056,641,4
2500,138,2
31276,6503,4
25620,4156,5
33981,221,5
22080,3253,2
19853,2689,4
23377,4349,4
7071,895,4
5427,983,5
34145,166,4
35296,928,4
38826,9877,4
20074,832,3
49156,519,2
2868,157,5
37161,5530,3
50618,5,4
29654,3009,4
25534,3606,5
39119,1403,5
11362,2522,5
25434,6426,5
18311,5,2
13274,1627,3
24389,683,4
21052,4105,3
25421,73,5
2325,670,4
50259,1666,4
52003,250,4
20223,170,4
49291,305,4
35125,1111,3
1799,407,4
34820,556,4
40072,69,5
20169,154,3
32815,1966,5
14991,3892,4
29320,77,3
44113,4641,5
32366,481,5
41653,3712,3
48056,2418,4
8967,207,4
41277,3150,4
47617,4523,4
2140,207,1
25989,356,4
44522,14,5
48324,564,4
2144,223,2
8958,496,5
20503,183,4
12889,1049,4
24897,3841,3
32054,22,4
2046,744,5
17542,49,1
44757,5653,3
4222,67,5
18762,244,4
35899,1168,5
48425,536,5
12592,282,5
46964,4639,5
27186,1023,5
53073,3879,4
38885,661,5
44686,15,4
8783,35,4
23672,8200,3
29402,7074,5
13626,2281,3
40621,153,5
30756,143,4
26054,5003,5
30422,2593,5
28051,8865,5
36936,2975,5
30814,1315,4
46114,770,3
28870,660,5
7282,5623,4
41344,4781,4
52795,9993,4
52091,248,4
16533,86,4
53177,2494,5
51985,137,2
5251,80,3
35570,7801,4
40485,605,3
49501,1182,4
17996,234,1
37010,176,4
24082,6719,3
2336,895,4
23172,604,4
17739,176,2
53174,147,4
47323,1713,3
46838,174,5
22295,607,3
21634,1569,5
5934,5722,4
8678,5416,3
3689,1113,4
40642,1764,3
5916,338,3
50761,3765,5
23738,291,1
41162,238,1
15439,132,5
49357,16,5
31224,2178,5
22399,72,5
19212,495,1
47194,185,5
8492,9566,5
49284,4849,3
2129,45,4
12182,313,4
12206,438,3
4125,6190,3
46484,312,4
52855,258,4
11180,2135,5
36533,533,4
1237,318,3
1753,126,3
30666,820,4
35422,1769,4
11943,310,2
14257,2806,3
24967,525,5
27396,4476,4
49808,3451,5
29951,2559,1
16563,4402,3
13878,377,4
25828,36,2
30903,9105,1
23198,244,4
8460,102,5
34007,3033,5
1565,1009,2
42374,639,5
31605,425,3
44990,458,4
29019,195,5
52149,38,5
21921,530,4
27204,45,4
26614,3237,5
11779,5926,4
53347,8374,4
37556,2918,5
5572,1402,5
40839,5672,3
53239,1087,5
41242,325,5
5080,13,4
27913,506,3
44967,355,4
12774,1173,4
31135,105,3
8200,7385,3
42579,54,4
30691,6031,3
17218,62,4
23072,140,5
49125,930,4
25479,4480,5
16776,5577,5
1537,4079,4
23563,898,3
11530,2790,5
48153,150,2
34654,195,4
34470,41,5
32464,198,3
7998,6360,3
18452,532,3
28504,9428,4
40778,54,3
25315,4340,5
38472,155,5
43725,17,5
7255,609,3
9742,7851,2
9220,305,4
12146,198,2
13203,739,4
50582,2877,4
26964,1038,5
50127,885,4
50628,339,5
29029,1049,5
28146,2511,5
13879,109,3
16750,1237,5
17064,20,4
39962,16,5
46421,2051,5
21413,4413,3
23760,416,4
29198,6821,4
16553,2290,5
27738,55,5
22054,7,5
46667,3562,4
29523,2760,4
25497,1382,3
9059,4527,4
51504,2127,4
7749,3,3
18055,1348,5
31686,739,4
14188,927,4
46658,1554,4
38267,63,3
37346,3465,5
39396,3278,5
9713,5304,3
28827,17,5
38996,324,5
25637,5443,4
11268,5,3
14422,1449,4
43350,1257,4
43487,253,3
19586,264,3
38405,5399,5
22971,952,4
50223,1952,4
12145,444,2
34411,515,5
5528,368,1
25770,1994,4
37920,6978,3
16145,603,5
37975,477,5
40376,1065,3
37383,8137,2
22923,311,5
25184,1576,3
31908,231,5
40914,2682,5
31653,6205,5
19305,2084,4
7449,3961,3
26997,2126,5
35673,7395,5
28193,2293,2
23517,2126,5
36616,9924,3
17302,54,4
40676,1152,5
36357,7175,1
10004,34,3
30740,171,5
33377,110,5
25963,4982,5
52409,25,3
44531,306,1
23840,7387,4
18870,83,4
26512,9,4
6342,476,4
25994,8542,5
6792,6322,4
32302,3080,4
47802,856,4
22846,3240,3
7539,1980,5
37667,9,5
50793,84,3
42275,6113,5
15706,4139,3
24836,161,4
18708,67,5
27161,496,4
22073,709,4
8296,78,4
19609,684,4
8477,129,5
35082,1458,4
43810,332,5
6678,50,5
24620,655,4
31328,534,5
2559,1621,4
22328,86,3
51876,626,4
13,459,4
240,2,5
28725,97,4
7814,164,4
47021,16,1
19025,117,5
25320,1150,5
4504,24,5
9767,79,4
43184,2191,5
7808,3766,4
45436,2669,4
24381,326,4
47339,1785,4
39770,1622,3
22831,5365,4
47618,7234,2
10674,3647,5
30709,104,4
21646,13,5
38721,1070,5
3259,283,4
408,6396,4
25515,1599,5
28032,359,4
18351,101,4
19769,621,4
36596,127,4
21968,184,3
52202,8977,4
16111,1288,4
31945,7,4
36694,4883,4
13501,8275,3
46701,335,4
48233,5223,5
35682,1135,4
20629,115,3
32139,55,3
34231,2268,5
18604,5090,3
15519,124,3
18046,512,4
53325,302,5
10181,618,5
11848,2281,4
50458,3360,3
9182,2794,5
51737,203,3
36953,240,4
34593,1164,5
3,77,1
25588,561,4
3769,8211,5
7024,3663,4
49620,116,4
31018,329,5
53383,553,3
20357,307,5
15840,1236,5
30710,7278,5
13305,1584,3
900,168,5
29294,90,2
45892,90,3
38935,1138,4
52810,3710,5
10279,21,5
8168,3592,4
30328,3066,3
37959,364,4
37823,28,5
51071,417,5
13869,190,4
39931,1190,4
15712,992,4
39310,8390,5
46855,5909,3
15856,341,3
44390,1402,4
20913,7650,3
5226,1644,4
18160,3821,3
26833,4742,4
19997,53,1
29900,3348,5
40263,9185,4
41505,1730,3
34606,8059,5
44947,7,1
24031,2664,3
48428,8178,5
49319,98,5
33744,4131,5
44944,9159,5
7010,5314,4
37363,192,4
12650,40,4
30521,1446,2
50159,180,2
44998,107,3
24236,402,2
9413,646,4
28758,427,5
5918,5,5
4931,3620,5
50528,360,5
8521,94,5
11685,1588,1
49974,5190,5
10688,3209,4
29922,50,3
9542,64,5
48718,1431,3
12885,5118,4
26611,6519,3
18503,456,3
35160,30,4
26219,2344,5
22302,2578,5
10527,3960,4
29100,612,5
38050,1058,3
26194,9693,5
27424,1339,3
16262,2,4
5950,2260,3
52160,6577,4
