user_id,rating,title
32061,5,Memories of Midnight
46299,5,Safe Haven
47543,3,"Simple Genius (Sean King & Michelle Maxwell, #3)"
10889,1,Tess of the D'Urbervilles
45360,4,The Naked and the Dead
42020,5,Black Beauty
33155,4,"Little Women (Little Women, #1)"
18493,4,Death Comes for the Archbishop
51292,4,Everything Is Illuminated
10853,3,"Think of a Number (Dave Gurney, #1)"
13450,5,"Illuminae (The Illuminae Files, #1)"
9854,4,The Bluest Eye
6986,4,Cradle and All
8145,4,"Artemis Fowl (Artemis Fowl, #1)"
1535,4,"The Murder on the Links (Hercule Poirot, #2)"
43469,5,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)"
27360,5,The Joy Luck Club
4653,5,"Tales of a Fourth Grade Nothing (Fudge, #1)"
33044,1,"The Host (The Host, #1)"
38601,5,"Interview with the Vampire (The Vampire Chronicles, #1)"
23140,5,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)"
49559,4,"The Cuckoo's Calling (Cormoran Strike, #1)"
44503,5,"A Dance with Dragons (A Song of Ice and Fire, #5)"
5833,4,"The Elite (The Selection, #2)"
9236,4,"Hatchet (Brian's Saga, #1)"
2134,4,Gone Girl
25475,3,"The Compound (The Compound, #1)"
7389,1,Belinda
16451,2,I Know Why the Caged Bird Sings
38800,5,Sounder
6396,3,One Hundred Years of Solitude
3672,4,Me Talk Pretty One Day
48847,5,An Abundance of Katherines
30511,4,"A Song of Ice and Fire (A Song of Ice and Fire, #1-5)"
36914,1,Bridge to Terabithia
38960,4,The Sense of an Ending
40910,5,"Hopeless (Hopeless, #1)"
16378,4,"Nice Girls Don't Have Fangs (Jane Jameson, #1)"
11093,5,A Little Princess
29696,4,"The Friend Zone (Game On, #2)"
14356,4,The Mayor of Casterbridge
40071,5,The Catcher in the Rye
2329,4,She's Come Undone
6376,2,The 7 Habits of Highly Effective Teens: The Ultimate Teenage Success Guide
46821,4,"Mockingjay (The Hunger Games, #3)"
4911,5,The Tempest
4133,4,Player Piano
15470,5,Mudbound
13360,3,"The Lost Hero (The Heroes of Olympus, #1)"
21838,3,"Harry Potter and the Prisoner of Azkaban (Harry Potter, #3)"
11499,4,The Handmaid's Tale
44177,3,"The Heart of Betrayal (The Remnant Chronicles, #2)"
27946,4,Frankenstein
44428,5,1984
7597,5,We Need to Talk About Kevin
9402,5,Sapiens: A Brief History of Humankind
33498,5,Skeleton Crew
12798,5,"The Narrows (Harry Bosch, #10; Harry Bosch Universe, #12)"
21400,5,The Wind-Up Bird Chronicle
31572,4,"Charlie and the Chocolate Factory (Charlie Bucket, #1)"
24191,5,Girl with a Pearl Earring
51198,5,Chronicle of a Death Foretold
33982,5,"Wanted (Wanted, #1)"
22122,2,A Hundred Summers
16336,2,"Dragonfly in Amber (Outlander, #2)"
44939,4,Such a Rush
26411,4,The Shack
31740,5,"If I Stay (If I Stay, #1)"
15456,4,"Killing Floor (Jack Reacher, #1)"
12916,3,"Dime Store Magic (Women of the Otherworld, #3)"
25029,5,Charlotte's Web
34746,1,"Beast Master, Vol. 1 (Beast Master, #1)"
35681,5,Do Androids Dream of Electric Sheep?
42172,4,The Winter People
29069,4,"Witches Abroad (Discworld, #12; Witches #3)"
38720,4,"The Lightning Thief (Percy Jackson and the Olympians, #1)"
46105,5,"Black Bird, Vol. 01 (Black Bird, #1)"
22729,2,Gone with the Wind
3890,4,"Transmetropolitan, Vol. 3: Year of the Bastard (Transmetropolitan, #3)"
17689,5,The Memory Keeper's Daughter
4959,5,Much Ado About Nothing
39897,4,Thirteen Reasons Why
16824,5,"Arrow's Fall (Heralds of Valdemar, #3)"
22990,5,"Parable of the Talents (Earthseed, #2)"
27162,3,Tara Road
13057,5,"Bloodfever (Fever, #2)"
47028,4,"Bridget Jones's Diary (Bridget Jones, #1)"
21563,3,Is Everyone Hanging Out Without Me? (And Other Concerns)
7842,4,White Fang
13509,3,The Woman Warrior
32987,5,"River God (Ancient Egypt, #1)"
28093,5,"Hallowed (Unearthly, #2)"
51969,4,"Changes (The Dresden Files, #12)"
17349,4,Redeployment
11252,2,A Walk to Remember
21861,5,"City of Glass (The Mortal Instruments, #3)"
30820,4,The Broker
3653,4,"Behemoth (Leviathan, #2)"
36379,5,The Help
13507,5,"The Diamond Age: or, A Young Lady's Illustrated Primer"
33313,5,1984
14986,5,The Passion of Artemisia
18973,5,"Words of Radiance (The Stormlight Archive, #2)"
52890,3,Robinson Crusoe
33312,5,Goodnight Moon
35901,5,"Maybe Someday (Maybe, #1)"
28803,5,Around the World in Eighty Days
21246,5,The Help
8234,4,Othello
164,2,Luckiest Girl Alive
12211,5,Flowers for Algernon
36141,4,Just Kids
16335,5,"Unbroken: A World War II Story of Survival, Resilience, and Redemption"
18779,5,"Nana, Vol. 1 (Nana, #1)"
886,2,"The Nanny Diaries (Nanny, #1)"
49080,5,The Catcher in the Rye
42853,2,"One for the Money (Stephanie Plum, #1)"
48913,5,Where the Sidewalk Ends
9924,4,"The Firm (Penguin Readers, Level 5)"
26563,5,"The Lost City of Faar (Pendragon, #2)"
14652,4,"My Story: ""A Child Called It"", ""The Lost Boy"", ""A Man Named Dave"""
48129,5,Under the Tuscan Sun
3279,5,"The Girl Who Kicked the Hornet's Nest (Millennium, #3)"
51447,3,"Undead and Unwed (Undead, #1)"
24617,4,The Kitchen God's Wife
45950,5,"Mr. Penumbra's 24-Hour Bookstore (Mr. Penumbra's 24-Hour Bookstore, #1)"
3390,4,Shadows of the Workhouse
13945,3,Sharp Objects
20759,4,House Rules
25889,1,Attachments
11881,4,"Shadowland (The Mediator, #1)"
29019,5,Skinny Dip
1358,4,The Amazing Adventures of Kavalier & Clay
33976,5,American Sniper: The Autobiography of the Most Lethal Sniper in U.S. Military History
20026,4,"A Suitable Boy (A Suitable Boy, #1)"
38876,5,The Servants of Twilight
44343,4,Running with Scissors
34129,3,The Sense of an Ending
48158,4,Never Let Me Go
6200,3,Sarah's Key
47189,4,"The Long Way Home (Chief Inspector Armand Gamache, #10)"
397,5,"Animal, Vegetable, Miracle: A Year of Food Life"
10108,3,Everything Is Illuminated
14079,5,The Search
28267,5,"Ramona the Brave (Ramona, #3)"
34633,4,"Seeds of Yesterday (Dollanganger, #4)"
48257,4,"The Fixed Trilogy (Fixed, #1-3)"
29757,1,The Adventures of Tom Sawyer & Adventures of Huckleberry Finn
21921,4,Einstein: His Life and Universe
40482,3,The Doors of Perception & Heaven and Hell
41244,4,"Anna Dressed in Blood (Anna, #1)"
3525,4,"Eragon (The Inheritance Cycle, #1)"
43684,3,"Little Women (Little Women, #1)"
27259,4,Snow Falling on Cedars
3083,4,The Interestings
44434,4,"Anne of Green Gables (Anne of Green Gables, #1)"
14464,5,The Martian
26529,3,Gulliver's Travels
731,5,Into Thin Air: A Personal Account of the Mount Everest Disaster
23889,4,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)"
16671,5,A Thousand Splendid Suns
12198,3,Fight Club
9391,4,"Back on Blossom Street (Blossom Street, #4)"
49352,5,"Scott Pilgrim, Volume 1: Scott Pilgrim's Precious Little Life"
39105,4,Stories I Only Tell My Friends
11270,4,The Girl on the Train
37218,4,"The Silence of the Lambs  (Hannibal Lecter, #2)"
11563,3,The Adventures of Tom Sawyer
32926,4,"The Boy Next Door (Boy, #1)"
8564,3,The Diary of a Young Girl
15838,3,Stellaluna
19030,4,"Messenger (The Giver, #3)"
11130,5,Jacob Have I Loved
32419,3,Animal Farm
850,4,"Swann's Way (In Search of Lost Time, #1)"
26690,4,Fast Food Nation: The Dark Side of the All-American Meal
8436,4,"Harry Potter and the Half-Blood Prince (Harry Potter, #6)"
45936,5,Of Mice and Men
27569,5,"Blue Shoes and Happiness (No. 1 Ladies' Detective Agency, #7)"
45343,4,"At Grave's End (Night Huntress, #3)"
48591,4,"City of Heavenly Fire (The Mortal Instruments, #6)"
12811,4,The Caine Mutiny
9574,5,Walk Two Moons
15136,4,"Daughter of the Forest  (Sevenwaters, #1)"
12980,3,Who Moved My Cheese?
40885,3,"Remember (Redemption, #2)"
39640,5,"The Lightning Thief (Percy Jackson and the Olympians, #1)"
7789,4,Plain Truth
2289,5,"The Two Towers (The Lord of the Rings, #2)"
2723,5,The Universe in a Nutshell
47472,4,NOS4A2
36185,4,Thus Spoke Zarathustra
45191,5,"The Giver (The Giver, #1)"
31820,5,Heart-Shaped Box
14957,4,"Blue-Eyed Devil (Travises, #2)"
35337,5,"The Golden Compass (His Dark Materials, #1)"
8813,3,The Chosen
20565,5,"Chocolat (Chocolat, #1)"
41457,5,Immortality
49950,4,"The Last Olympian (Percy Jackson and the Olympians, #5)"
22234,3,Bee Season
28896,4,Orphan Train
15919,3,The Goldfinch
6678,3,"F is for Fugitive (Kinsey Millhone, #6)"
52072,5,"Wool Omnibus (Silo, #1)"
15788,2,"Dreamless (Starcrossed, #2)"
4349,5,How to Tell If Your Cat Is Plotting to Kill You
33104,5,Someone Knows My Name
6238,5,Stone Butch Blues
32938,5,A Prayer for Owen Meany
42061,4,The Club Dumas
28327,2,"The Rosie Effect (Don Tillman, #2)"
8075,3,The Odyssey
42070,4,Dream Country (The Sandman #3)
10419,5,The Pelican Brief
6835,2,The Alchemist
26373,4,"City of Bones (The Mortal Instruments, #1)"
32869,4,Mornings on Horseback
45496,5,The True Confessions of Charlotte Doyle
20114,5,"Dark Prince (Dark, #1)"
8066,4,"The 5th Wave (The 5th Wave, #1)"
12381,4,"Sherlock Holmes: The Complete Novels and Stories, Volume I"
44831,4,"On Dublin Street (On Dublin Street, #1)"
31666,5,"Wintersmith (Discworld, #35; Tiffany Aching, #3)"
31772,3,The Way to Cook
8879,5,"Dead Until Dark (Sookie Stackhouse, #1)"
31037,3,Memoirs of a Geisha
4080,5,Beautiful Ruins
21120,4,"Shadow of the Giant (Ender's Shadow, #4)"
51740,4,Cabal
50767,5,"Blood Promise (Vampire Academy, #4)"
6297,3,"Turn Coat (The Dresden Files, #11)"
10502,4,"Eleven on Top (Stephanie Plum, #11)"
11945,5,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)"
38520,5,1984
6682,4,The Red Tent
14798,4,"The Da Vinci Code (Robert Langdon, #2)"
17089,5,"A Lion Among Men (The Wicked Years, #3)"
19377,3,"Fade (Wake, #2)"
30165,3,"Devil in Winter (Wallflowers, #3)"
24106,4,Crime and Punishment
39988,2,The Great Gatsby
43172,5,"Midnight Sun (Twilight, #1.5)"
22167,4,"Small Favor (The Dresden Files, #10)"
6776,4,The Picture of Dorian Gray
49703,5,"Wolf-Speaker (Immortals, #2)"
39997,4,"Food Inc.: A Participant Guide: How Industrial Food is Making Us Sicker, Fatter, and Poorer-And What You Can Do About It"
30075,4,Along for the Ride
35803,3,"The Magician's Apprentice (Black Magician, #0.5)"
9103,5,"Tears of the Moon (Gallaghers of Ardmore / Irish Trilogy, #2)"
36534,4,"Royally Screwed (Royally, #1)"
44357,1,The Mayor of Casterbridge
36395,5,Bambi
3565,3,The Gift of the Magi
30115,5,Live Wire (Myron Bolitar #10)
45341,5,"The Girl Who Played with Fire (Millennium, #2)"
38612,5,"The Penultimate Peril (A Series of Unfortunate Events, #12)"
45529,2,Never Let Me Go
5356,2,"The Alienist (Dr. Laszlo Kreizler, #1)"
22044,4,"City of Fallen Angels (The Mortal Instruments, #4)"
3179,4,The Virgin Suicides
28149,3,The Outsiders
51568,5,"The Passage (The Passage, #1)"
6430,3,"Steelheart (The Reckoners, #1)"
15269,4,The Picture of Dorian Gray
43405,5,The Fountainhead
22813,4,The Audacity of Hope: Thoughts on Reclaiming the American Dream
40992,5,The Darkest Pleasure (Lords of the Underworld #3)
28408,3,Lolita
24916,4,"Princess Academy (Princess Academy, #1)"
48773,5,"A Game of Thrones (A Song of Ice and Fire, #1)"
49705,5,"Vengeance in Death (In Death, #6)"
16225,5,"Frostbite (Vampire Academy, #2)"
31914,5,"Harry Potter and the Chamber of Secrets (Harry Potter, #2)"
46743,4,The Chrysalids
10137,3,"Flowers in the Attic (Dollanganger, #1)"
39082,5,"Fifty Shades Freed (Fifty Shades, #3)"
11754,5,The Historian
16456,5,"Harry Potter and the Deathly Hallows (Harry Potter, #7)"
31710,3,"The Fall (The Strain Trilogy, #2)"
27454,4,"Eldest (The Inheritance Cycle, #2)"
49423,3,The First Fifteen Lives of Harry August
4141,5,"The Giver (The Giver, #1)"
5957,4,When the Emperor Was Divine
27226,5,Night Watch (Watch #1)
24997,3,Message in a Bottle
14163,3,Funny Girl
13205,4,"Eve (Eve, #1)"
26578,4,Safe Haven
31823,5,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)"
50687,5,"Alas, Babylon"
10092,3,The Tempest
8300,4,What Alice Forgot
10663,2,"Divine Misdemeanors (Merry Gentry, #8)"
30075,3,Thirteen Reasons Why
20434,4,Death by Black Hole - And Other Cosmic Quandaries
3770,4,Killing Patton: The Strange Death of World War II's Most Audacious General
7893,3,Bossypants
17139,4,"Debt of Honor (Jack Ryan Universe, #8)"
49186,3,Equus
5040,3,The Introvert Advantage: How to Thrive in an Extrovert World
23202,5,"Eon (The Way, #1)"
12928,5,"Heir of Novron (The Riyria Revelations, #5-6)"
31987,4,"Kissed by an Angel/The Power of Love/Soulmates (Kissed by an Angel, #1-3)"
51147,4,Most Wanted
10282,5,A Farewell to Arms
41499,4,Where the Wild Things Are
34608,5,The Dovekeepers
16179,5,The Tales of Beedle the Bard
4173,4,Sarah's Key
53080,4,"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)"
4523,5,"Winnie-the-Pooh (Winnie-the-Pooh, #1)"
21528,4,"Blindsighted (Grant County, #1)"
50488,2,"The Hunger Games (The Hunger Games, #1)"
3484,5,Dune (Dune Chronicles #1)
38732,5,The Ultimate Hitchhiker's Guide to the Galaxy
3582,3,Lord of the Flies
34050,4,Spook: Science Tackles the Afterlife
39115,2,Next
21158,4,"The Hunger Games (The Hunger Games, #1)"
53378,4,"Torment (Fallen, #2)"
5270,5,The Guernsey Literary and Potato Peel Pie Society
22010,4,Bee Season
18600,2,Zen and the Art of Motorcycle Maintenance: An Inquiry Into Values
51188,4,"The Aeronaut's Windlass (The Cinder Spires, #1)"
10387,5,Justice: What's the Right Thing to Do?
17657,3,"Tricked (The Iron Druid Chronicles, #4)"
46350,4,"Assassin's Quest (Farseer Trilogy, #3)"
39314,5,The Source
4147,5,The Princess Bride 
20084,3,"The Night Angel Trilogy (Night Angel, #1-3)"
15737,5,Bossypants
46623,5,The Book Thief
16162,3,"Old Man's War (Old Man's War, #1)"
24978,5,"The Coincidence of Callie & Kayden (The Coincidence, #1)"
559,5,The Tipping Point: How Little Things Can Make a Big Difference
3482,4,"Half the World (Shattered Sea, #2)"
14229,4,My Sister's Keeper
28923,5,"Charlie and the Chocolate Factory (Charlie Bucket, #1)"
46254,4,"King Solomon's Mines (Allan Quatermain, #1)"
30631,4,The Little Prince
20448,3,"The Elvenbane (Halfblood Chronicles, #1)"
5100,5,"The Fires of Heaven (Wheel of Time, #5)"
2862,5,Water for Elephants
37357,5,Childhood's End
28559,3,"Wicked: The Life and Times of the Wicked Witch of the West (The Wicked Years, #1)"
50241,5,The Kite Runner
22827,5,"Fear (Gone, #5)"
2683,4,1984
10538,4,"The Fellowship of the Ring (The Lord of the Rings, #1)"
27321,3,"The Well of Ascension (Mistborn, #2)"
38249,4,"The Claiming of Sleeping Beauty (Sleeping Beauty, #1)"
18797,5,The Source
40977,3,"Sweet Evil (Sweet, #1)"
35180,3,"Metro Girl (Alex Barnaby, #1)"
39953,5,"Catching Fire (The Hunger Games, #2)"
48938,5,Hark! A Vagrant
37443,4,"Six of Crows (Six of Crows, #1)"
10609,5,The Twenty-One Balloons
15468,5,The Merchant of Venice
29365,2,"The Constant Princess (The Plantagenet and Tudor Novels, #6)"
21345,3,"The Harlequin (Anita Blake, Vampire Hunter #15)"
30269,3,The Story of an Hour
21193,5,The Traveler's Gift: Seven Decisions that Determine Personal Success
5941,3,"A Feast for Crows (A Song of Ice and Fire, #4)"
15548,5,"A Game of Thrones (A Song of Ice and Fire, #1)"
9794,4,In Cold Blood
49726,3,"A Storm of Swords (A Song of Ice and Fire, #3)"
14221,3,The Grapes of Wrath
47400,3,"The Bad Beginning (A Series of Unfortunate Events, #1)"
51593,4,"Angel (Maximum Ride, #7)"
44891,4,"Rachel's Holiday (Walsh Family, #2)"
18072,4,The Android's Dream
1914,4,Girls in White Dresses
8168,4,"The Fellowship of the Ring (The Lord of the Rings, #1)"
43292,5,"The Hunger Games Trilogy Boxset (The Hunger Games, #1-3)"
19451,3,1984
48785,5,"Going Postal (Discworld, #33; Moist von Lipwig, #1)"
16427,2,The Hobbit
26804,5,A Bend in the Road
15383,4,"The Lion, the Witch, and the Wardrobe (Chronicles of Narnia, #1)"
22196,3,"Assassin's Apprentice (Farseer Trilogy, #1)"
38596,4,The Diary of a Young Girl
52553,5,"The Mark of Athena (The Heroes of Olympus, #3)"
39983,3,"Chainfire (Sword of Truth, #9)"
24160,3,"Hollow City (Miss Peregrine’s Peculiar Children, #2)"
49419,4,"Book of the Dead (Kay Scarpetta, #15)"
977,5,Lord of the Flies
44370,4,"The Devil in the White City: Murder, Magic, and Madness at the Fair That Changed America"
23383,1,On Writing: A Memoir of the Craft
19733,4,It
50098,3,Animal Farm
11161,4,"The Fall of Five (Lorien Legacies, #4)"
21248,3,"Wideacre  (The Wideacre Trilogy, #1)"
41826,5,Perfume: The Story of a Murderer
27736,2,One Hundred Years of Solitude
24214,5,"The Strain (The Strain Trilogy, #1)"
36376,4,Waking Up: A Guide to Spirituality Without Religion
48300,4,The Glass Castle
29877,4,Thirteen Reasons Why
15865,3,This Lullaby
16375,4,"In The Afterlight (The Darkest Minds, #3)"
2320,4,Gone Girl
14125,4,"Ender's Game (Ender's Saga, #1)"
29901,4,Gut: The Inside Story of Our Body’s Most Underrated Organ
20466,5,The Snowy Day
25785,3,"Enclave (Razorland, #1)"
41784,5,Searching for God Knows What
45058,2,Gulliver's Travels
36306,3,"Harry Potter and the Order of the Phoenix (Harry Potter, #5)"
33331,4,"Mystery (Alex Delaware, #26)"
37753,5,Gone Girl
22314,3,"The Fire Within (The Last Dragon Chronicles, #1)"
24634,4,House of Sand and Fog
38191,5,One Hundred Years of Solitude
20611,4,The School of Essential Ingredients
28308,4,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)"
13562,5,"Infinity (Chronicles of Nick, #1)"
19349,4,"Cinder (The Lunar Chronicles, #1)"
40044,5,"The Professor and the Madman: A Tale of Murder, Insanity and the Making of the Oxford English Dictionary"
33438,3,The Red Tent
31852,4,The Complete Works
21115,5,"Holiday in Death (In Death, #7)"
35768,3,Lady Chatterley's Lover
44150,5,"The Hunger Games (The Hunger Games, #1)"
45409,3,"Dark Fire (Dark, #6)"
39891,4,"Song of Susannah (The Dark Tower, #6)"
34817,4,"Swallows and Amazons (Swallows and Amazons, #1)"
35128,2,"Iceberg (Dirk Pitt, #3)"
1435,5,"Harry Potter and the Deathly Hallows (Harry Potter, #7)"
17572,4,"The Iron Trial (Magisterium, #1)"
31340,4,"Uglies (Uglies, #1)"
8613,4,Me Talk Pretty One Day
46654,4,"Darkfever (Fever, #1)"
34063,3,Sphere
15363,4,"The Three-Body Problem (Remembrance of Earth’s Past, #1)"
47138,3,"Tempt Me at Twilight (The Hathaways, #3)"
30086,4,The Help
52185,4,The Curious Incident of the Dog in the Night-Time
8337,4,Room
21807,4,The Ocean at the End of the Lane
23264,5,"My Favorite Mistake (My Favorite Mistake, #1)"
21629,2,Fangirl
42131,5,Snow Flower and the Secret Fan
16049,5,"Harry Potter and the Deathly Hallows (Harry Potter, #7)"
48075,5,"Trapped (The Iron Druid Chronicles, #5)"
21217,2,The Associate
21498,5,"Harry Potter and the Deathly Hallows (Harry Potter, #7)"
18242,5,Wonder
3302,4,"A Hat Full of Sky (Discworld, #32; Tiffany Aching, #2)"
50278,5,The Storied Life of A.J. Fikry
49712,5,The Luminaries
49346,3,Fantastic Beasts and Where to Find Them
14741,4,Icy Sparks
29268,3,The Client
12492,3,The Birth of Venus
49267,3,"Love Comes Softly (Love Comes Softly, #1)"
45409,5,"The Hunger Games (The Hunger Games, #1)"
37868,4,"Daughter of the Empire (The Empire Trilogy, #1)"
25074,2,Super Sad True Love Story
48852,5,"A Dance with Dragons (A Song of Ice and Fire, #5)"
1415,4,"C is for Corpse  (Kinsey Millhone, #3)"
24004,4,My Name Is Lucy Barton
50828,5,"Executive Orders (Jack Ryan Universe, #9)"
24732,5,The Princess Bride 
19436,4,"Left Drowning (Left Drowning, #1)"
358,4,Clapton: The Autobiography
35932,4,"Dairy Queen (Dairy Queen, #1)"
5861,3,The House We Grew Up In
22389,5,The Johnstown Flood
11105,5,"The Wise Man's Fear (The Kingkiller Chronicle, #2)"
32765,4,"The Heir (The Selection, #4)"
41462,4,"Shadow of Night (All Souls Trilogy, #2)"
22505,4,East of Eden
32112,5,"The Bean Trees (Greer Family, #1)"
20528,4,"The Rosie Project (Don Tillman, #1)"
8143,4,High Fidelity
9202,5,"City of Ashes (The Mortal Instruments, #2)"
3163,5,Green Eggs and Ham
38358,2,Me Talk Pretty One Day
19032,5,"A Game of Thrones (A Song of Ice and Fire, #1)"
29034,4,"Chronicles of the Black Company (The Chronicles of the Black Company, #1-3)"
26507,4,"Forgive Me, Leonard Peacock"
40610,3,"Firewall (Wallander, #8)"
36103,5,Memoirs of a Geisha
3242,3,Ethan Frome
8609,5,The Odyssey
6634,4,"The Good Earth (House of Earth, #1)"
48213,5,"Harry Potter and the Deathly Hallows (Harry Potter, #7)"
2354,4,The Kite Runner
47861,3,"The Fiery Heart (Bloodlines, #4)"
30111,3,The Prime of Miss Jean Brodie
42903,5,"Fallen Too Far (Rosemary Beach, #1; Too Far, #1)"
25189,4,Tuesdays with Morrie
5454,3,"Black List (Scot Harvath, #11)"
2839,3,Breakfast at Tiffany's
6741,5,Pride and Prejudice
30213,4,Lucifer's Hammer
47377,5,"Beastly (Beastly, #1; Kendra Chronicles, #1)"
2642,5,Of Mice and Men
51685,4,"The Great Hunt (Wheel of Time, #2)"
53346,5,The Catcher in the Rye
24930,4,The Faraway Tree Stories (The Faraway Tree #1-3)
13246,4,"The Mysterious Affair at Styles (Hercule Poirot, #1)"
15059,4,Crossing to Safety
37471,5,"Obsidian Butterfly (Anita Blake, Vampire Hunter, #9)"
36334,4,The Electric Kool-Aid Acid Test
10825,4,Goodnight Moon
11698,4,Snow Crash
50359,5,Chasing the Dime
43854,5,The Perks of Being a Wallflower
7903,4,"Spell Bound (Hex Hall, #3)"
16394,3,Zealot: The Life and Times of Jesus of Nazareth
6218,4,"Rebel Angels (Gemma Doyle, #2)"
2274,5,Pretend You Don't See Her
33439,5,The Berenstain Bears' Trouble at School
23643,5,Put Me in the Zoo
1191,3,The BFG
33402,3,"Convicted (Consequences, #3)"
36640,5,"Clockwork Prince (The Infernal Devices, #2)"
2289,4,"Bad Luck and Trouble (Jack Reacher, #11)"
40396,5,The Giving Tree
40412,3,Norwegian Wood
1197,2,The Fountainhead
7365,4,"Chocolat (Chocolat, #1)"
4371,2,Deception Point
21189,5,"World Without End (The Kingsbridge Series, #2)"
10274,5,The Book Thief
12815,5,Far from the Madding Crowd
37520,5,"Reckless (Thoughtless, #3)"
17884,4,"Plum Island (John Corey, #1)"
13981,4,Where the Wild Things Are
46439,4,If You Give a Mouse a Cookie
12951,5,The Fault in Our Stars
6917,4,Beloved
52435,3,"2010: Odyssey Two (Space Odyssey, #2)"
12314,3,Wild: From Lost to Found on the Pacific Crest Trail
45847,4,"I Am Not A Serial Killer (John Cleaver, #1)"
9435,3,The Tiger's Wife
34034,2,"Glass Sword (Red Queen, #2)"
33706,4,"Catch Me (Detective D.D. Warren, #6)"
34681,4,"City of Fallen Angels (The Mortal Instruments, #4)"
18896,5,"The Daylight War (Demon Cycle, #3)"
15427,3,"Green Rider (Green Rider, #1)"
738,3,Dracula
47651,5,Time Enough for Love
40789,4,Bossypants
11109,5,"Sandry's Book (Circle of Magic, #1)"
48964,5,Books of Blood: Volumes One to Three (Books of Blood #1-3)
27285,2,"Queen of Babble (Queen of Babble, #1)"
2119,5,The Witches
18224,4,Native Son
10,5,Pride and Prejudice
12649,4,Earth Abides
46333,4,The Time Keeper
22633,5,A Visit from the Goon Squad
27759,5,The Story of My Life
22424,4,"Trickster's Choice (Daughter of the Lioness, #1)"
27581,5,Eye of the Needle
45678,4,"Harry Potter and the Goblet of Fire (Harry Potter, #4)"
11080,3,Memoirs of a Geisha
4443,2,The Saving Graces
40798,5,The Big Short: Inside the Doomsday Machine
17306,5,Homegoing
10836,3,Les Fleurs du Mal
16380,3,"Holes (Holes, #1)"
32182,3,A Time to Kill
20900,4,Fish: A Proven Way to Boost Morale and Improve Results
23060,4,Genome: the Autobiography of a Species in 23 Chapters
2958,4,The Art of Fielding
23432,5,Alice in Wonderland
22099,4,The Great Gatsby
7371,2,Macbeth
26642,4,"Cinder (The Lunar Chronicles, #1)"
5570,4,Peter Pan
19247,4,"The Giver (The Giver, #1)"
49273,3,"Oh, The Places You'll Go!"
38849,4,"Leaving Paradise (Leaving Paradise, #1)"
11233,5,Thus Spoke Zarathustra
25279,4,The Waste Land and Other Poems
44778,4,"Sixth Grave on the Edge (Charley Davidson, #6)"
8845,3,Who Moved My Cheese?
32141,3,"Guardians of the West (The Malloreon, #1)"
34111,4,The Husband
136,5,The Sea
26623,4,Preludes & Nocturnes (The Sandman #1)
4733,4,Doll Bones
34693,4,"The Battle of the Labyrinth (Percy Jackson and the Olympians, #4)"
13980,4,"Interview with the Vampire (The Vampire Chronicles, #1)"
36896,5,Three Cups of Tea: One Man's Mission to Promote Peace ... One School at a Time
22428,4,"Fairest (The Lunar Chronicles, #3.5)"
4027,3,"The Silver Chair (Chronicles of Narnia, #4)"
6597,3,"Bridget Jones's Diary (Bridget Jones, #1)"
41630,5,The Boston Girl
13204,4,"Skin Game (The Dresden Files, #15)"
3981,4,World War Z: An Oral History of the Zombie War
43189,5,"Mort (Death, #1; Discworld, #4)"
33424,3,"Seventh Grave and No Body (Charley Davidson, #7)"
52268,3,"The Hunger Games (The Hunger Games, #1)"
11814,2,The Memory Keeper's Daughter
8013,2,To Kill a Mockingbird
8836,3,Nickel and Dimed: On (Not) Getting By in America
5556,4,Lies & the Lying Liars Who Tell Them: A Fair & Balanced Look at the Right
40702,2,"The Marriage Trap (Marriage to a Billionaire, #2)"
28544,3,"New Moon (Twilight, #2)"
20937,5,Cat's Cradle
22174,3,Zami: A New Spelling of My Name
32247,4,Native Son
42450,3,You Belong To Me
27571,5,Charlotte's Web
50165,4,All Quiet on the Western Front
14033,4,The Imperfectionists
40868,4,The Sun Also Rises
40337,5,"Hour Game (Sean King & Michelle Maxwell, #2)"
31764,1,god is Not Great: How Religion Poisons Everything
22681,5,Jude the Obscure
51744,3,Brave New World
31143,4,Brave New World
41337,5,"In the Woods (Dublin Murder Squad, #1)"
45526,4,Do Androids Dream of Electric Sheep?
14455,3,A Confederacy of Dunces
27949,4,The Widow of the South
19438,4,"The Silence of the Lambs  (Hannibal Lecter, #2)"
41789,5,"Dead in the Family (Sookie Stackhouse, #10)"
40186,5,"City of Glass (The Mortal Instruments, #3)"
45325,4,"Mostly Harmless (Hitchhiker's Guide to the Galaxy, #5)"
9323,3,Skippy Dies
39680,5,"Caps for Sale: A Tale of a Peddler, Some Monkeys and Their Monkey Business"
39892,4,Summer People
43429,5,The Old Man and the Sea
12551,4,"Ender's Game (Ender's Saga, #1)"
15682,4,Apt Pupil
12254,4,"Swann's Way (In Search of Lost Time, #1)"
29569,3,A Walk in the Woods
43442,5,"Nevermore (Nevermore, #1)"
44285,3,The Adventures of Huckleberry Finn
22603,5,Burial Rites
33766,3,The Goldfinch
